testID,assessmentItemID,difficultyLevel,discriminationLevel,guessLevel,knowledgeTag,Timestamp
A030000120,A030120003,-0.8180495285,1.3303659075,5.5527e-06,551,2021-01-08 06:08:25.336946
A030000120,A030120004,-1.1974881967,7.0350376074,1.5315e-06,551,2021-01-08 06:08:25.336946
A030000120,A030120005,-1.0086330209,2.1238974888,3e-10,551,2021-01-08 06:08:25.336946
A030000121,A030121001,-0.4495841659,1.8581938337,0.0218221958,554,2021-01-08 06:08:25.336946
A030000121,A030121002,-0.4839592352,1.6023483633,0.014501275,554,2021-01-08 06:08:25.336946
A030000121,A030121003,1.2607915967,16.1936692494,0.2749375662,554,2021-01-08 06:08:25.336946
A030000121,A030121004,0.1630750425,2.3088511611,0.0108257506,554,2021-01-08 06:08:25.336946
A030000121,A030121005,0.3477923322,3.1675689363,0.0212909447,554,2021-01-08 06:08:25.336946
A030000122,A030122001,-0.2415363424,1.5808004127,8.27e-08,554,2021-01-08 06:08:25.336946
A030000122,A030122002,-0.3347532166,2.2404308732,3.188453114e-17,554,2021-01-08 06:08:25.336946
A030000122,A030122003,1.352405855,46.2035579171,0.2308825579,554,2021-01-08 06:08:25.336946
A030000122,A030122004,-0.2421794811,2.131567484,0.0,554,2021-01-08 06:08:25.336946
A030000122,A030122005,0.2557508475,1.6531666455,4.7429e-06,554,2021-01-08 06:08:25.336946
A030000123,A030123001,-0.044639389,2.2070812098,3.4343e-06,559,2021-01-08 06:08:25.336946
A030000123,A030123002,0.153167684,3.1026493893,8e-08,559,2021-01-08 06:08:25.336946
A030000123,A030123003,0.3597129308,1.5744120142,1.57e-08,559,2021-01-08 06:08:25.336946
A030000123,A030123004,0.0143822834,1.7101977891,5.6369e-06,559,2021-01-08 06:08:25.336946
A030000123,A030123005,0.3285367846,2.60646709,2.9395e-06,559,2021-01-08 06:08:25.336946
A030000124,A030124001,0.3801478491,1.0748608639,0.0,559,2021-01-08 06:08:25.336946
A030000124,A030124002,-0.6998711962,1.8340405391,3.377e-06,559,2021-01-08 06:08:25.336946
A030000124,A030124003,-0.2241377072,1.4869157102,0.0,559,2021-01-08 06:08:25.336946
A030000124,A030124004,-0.4467209064,2.1422824515,0.0,559,2021-01-08 06:08:25.336946
A030000124,A030124005,-0.2436780149,1.9760469718,0.0,559,2021-01-08 06:08:25.336946
A030000125,A030125001,-0.5695341548,1.8072831007,2.20002e-05,574,2021-01-08 06:08:25.336946
A030000125,A030125002,-0.4130814925,2.2683069922,1.5268e-06,574,2021-01-08 06:08:25.336946
A030000125,A030125003,-0.1243819679,1.8111082426,2e-10,574,2021-01-08 06:08:25.336946
A030000125,A030125004,0.5184677172,1.8804319808,0.0,574,2021-01-08 06:08:25.336946
A030000125,A030125005,0.8985905554,1.50368926,2.8e-09,574,2021-01-08 06:08:25.336946
A030000126,A030126001,-0.9688967153,1.4511586881,0.0015462742,574,2021-01-08 06:08:25.336946
A030000126,A030126002,0.2316219915,1.259735712,5.9e-09,574,2021-01-08 06:08:25.336946
A030000126,A030126003,0.1554860883,2.9054815558,1.5e-09,574,2021-01-08 06:08:25.336946
A030000126,A030126004,0.1625521881,1.7978540047,3e-09,574,2021-01-08 06:08:25.336946
A030000126,A030126005,-0.0545445159,1.8561185888,2.80344e-05,574,2021-01-08 06:08:25.336946
A030000127,A030127001,-1.1484841253,1.4272946425,4.32738e-05,7690,2021-01-08 06:08:25.336946
A030000127,A030127002,-1.2227800468,2.2389174822,3.6378e-05,7690,2021-01-08 06:08:25.336946
A030000127,A030127003,-0.9124008673,1.8427083822,1.33761e-05,7690,2021-01-08 06:08:25.336946
A030000127,A030127004,-1.1244123598,3.6244470456,3.97562e-05,7690,2021-01-08 06:08:25.336946
A030000127,A030127005,-0.9590372023,4.6610183611,2.39981e-05,7690,2021-01-08 06:08:25.336946
A030000127,A030127006,-0.6201673376,3.39694529,0.0300898678,7691,2021-01-08 06:08:25.336946
A030000127,A030127007,-0.7742829861,1.8307650696,0.0470664173,7691,2021-01-08 06:08:25.336946
A030000127,A030127008,-0.0493597647,2.811830605,1.4268e-06,7691,2021-01-08 06:08:25.336946
A030000127,A030127009,-0.1667316518,3.0552048284,2e-10,7691,2021-01-08 06:08:25.336946
A030000128,A030128001,-0.4418029985,5.7345450915,0.2999210487,7781,2021-01-08 06:08:25.336946
A030000128,A030128002,0.1702047419,2.8843048966,6e-10,7781,2021-01-08 06:08:25.336946
A030000128,A030128003,-0.0072758934,23.0614775354,0.0190198711,7781,2021-01-08 06:08:25.336946
A030000128,A030128004,-0.0926858292,14.8577911325,0.2253668664,7781,2021-01-08 06:08:25.336946
A030000128,A030128005,-0.1466035592,18.3685698481,0.0106589416,7781,2021-01-08 06:08:25.336946
A030000128,A030128006,-0.2931542072,5.4568716568,9.91e-08,7781,2021-01-08 06:08:25.336946
A030000129,A030129001,-0.2596793384,2.0815439037,3.885550698e-19,7782,2021-01-08 06:08:25.336946
A030000129,A030129002,-0.1019657682,3.434492222,9.1e-09,7782,2021-01-08 06:08:25.336946
A030000129,A030129003,-0.055359511,3.2087979675,3.643e-07,7782,2021-01-08 06:08:25.336946
A030000129,A030129004,-0.3283309901,6.082544388,0.0,7782,2021-01-08 06:08:25.336946
A030000129,A030129005,-0.2598974019,6.4090136124,0.0,7782,2021-01-08 06:08:25.336946
A030000130,A030130001,-1.1172621763,1.9440048779,1.2429e-05,7788,2021-01-08 06:08:25.336946
A030000130,A030130002,-0.0255088308,93.7371898212,1.815591752e-21,7788,2021-01-08 06:08:25.336946
A030000130,A030130003,-0.0528107181,31.9405383664,6.880602721e-24,7788,2021-01-08 06:08:25.336946
A030000130,A030130004,-0.4727054584,1.4795344511,2.2e-09,7788,2021-01-08 06:08:25.336946
A030000130,A030130005,-0.0622706857,1.079625177,0.0,7788,2021-01-08 06:08:25.336946
A030000130,A030130006,-0.211767909,3.1114373215,3.373963371e-31,7788,2021-01-08 06:08:25.336946
A030000131,A030131001,-0.0296262553,3.0891742128,1.151e-07,7789,2021-01-08 06:08:25.336946
A030000131,A030131002,0.6823997626,21.3470995461,0.0579694813,7789,2021-01-08 06:08:25.336946
A030000131,A030131003,0.0764420675,3.680888556,0.0001308564,7789,2021-01-08 06:08:25.336946
A030000131,A030131004,-0.2475920979,2.1093254391,0.0022888344,7789,2021-01-08 06:08:25.336946
A030000131,A030131005,0.6095757791,37.1793580109,0.1572555686,7789,2021-01-08 06:08:25.336946
A030000132,A030132001,-0.4806434997,1.47481579,0.0001160519,7817,2021-01-08 06:08:25.336946
A030000132,A030132002,0.2333257041,2.3533620705,5.9586e-06,7817,2021-01-08 06:08:25.336946
A030000132,A030132003,0.1721481874,2.4832002085,1.78109e-05,7817,2021-01-08 06:08:25.336946
A030000132,A030132004,-0.2907575954,6.3808891692,1.37704e-05,7817,2021-01-08 06:08:25.336946
A030000132,A030132005,-0.1484945443,8.1557060266,2.11508e-05,7817,2021-01-08 06:08:25.336946
A030000133,A030133001,0.2323684237,2.1139264794,3.871308414e-74,7818,2021-01-08 06:08:25.336946
A030000133,A030133002,0.6465310892,2.3251536868,6.385710225e-32,7818,2021-01-08 06:08:25.336946
A030000133,A030133003,-0.1282303097,1.7316635727,0.0012580279,7818,2021-01-08 06:08:25.336946
A030000133,A030133004,0.260764841,3.3978690137,4.7e-09,7818,2021-01-08 06:08:25.336946
A030000133,A030133005,-0.0159808926,3.9335945889,6.412e-07,7818,2021-01-08 06:08:25.336946
A030000134,A030134001,-0.8362240218,3.2357349732,0.0,7823,2021-01-08 06:08:25.336946
A030000134,A030134002,-0.72149253,3.9814632905,0.0,7823,2021-01-08 06:08:25.336946
A030000134,A030134003,-1.0491806821,2.5190414473,6.02519e-05,7823,2021-01-08 06:08:25.336946
A030000134,A030134004,-0.1885777726,3.5137188508,0.0,7823,2021-01-08 06:08:25.336946
A030000134,A030134005,0.1746457836,2.043719212,0.0,7823,2021-01-08 06:08:25.336946
A030000134,A030134006,0.0688694967,3.2299589712,1.114671606e-17,7823,2021-01-08 06:08:25.336946
A030000135,A030135001,-0.6353807262,2.3029265559,2.518e-06,7691,2021-01-08 06:08:25.336946
A030000135,A030135002,-0.9451204193,2.529685087,0.0001381879,7690,2021-01-08 06:08:25.336946
A030000135,A030135003,-1.0880644833,2.1751699097,0.0020977304,7690,2021-01-08 06:08:25.336946
A030000135,A030135004,-0.4620265366,3.3277871187,0.2975650353,7691,2021-01-08 06:08:25.336946
A030000135,A030135005,-0.1058805826,1.9603336305,1e-10,7691,2021-01-08 06:08:25.336946
A030000136,A030136001,-1.2203248066,2.2504715433,3.41676e-05,7691,2021-01-08 06:08:25.336946
A030000136,A030136002,-2.0742344516,2.8768434588,0.0023869477,7690,2021-01-08 06:08:25.336946
A030000136,A030136003,-1.1291342764,2.9666130526,0.1490496177,7691,2021-01-08 06:08:25.336946
A030000136,A030136004,-1.1278702721,1.8045582722,4.72984e-05,7691,2021-01-08 06:08:25.336946
A030000136,A030136005,1.8760714105,1.208612257,4.2539e-06,7691,2021-01-08 06:08:25.336946
A030000137,A030137001,-0.4457756423,3.8126252581,0.2999859322,7781,2021-01-08 06:08:25.336946
A030000137,A030137002,-0.0613369397,19.236177236,0.1588501347,7781,2021-01-08 06:08:25.336946
A030000137,A030137003,-0.1120148278,15.4430359003,0.103331925,7781,2021-01-08 06:08:25.336946
A030000137,A030137004,-0.1782564829,11.4749354684,0.138327293,7781,2021-01-08 06:08:25.336946
A030000137,A030137005,-0.1410585125,14.5322446725,0.2143648191,7781,2021-01-08 06:08:25.336946
A030000138,A030138001,-1.4694016182,1.6221327863,2.264e-07,7781,2021-01-08 06:08:25.336946
A030000138,A030138002,-1.7445279844,2.8373374674,6.77e-08,7781,2021-01-08 06:08:25.336946
A030000138,A030138003,-1.4682092687,2.1500497765,4.367e-07,7781,2021-01-08 06:08:25.336946
A030000138,A030138004,-1.5674582297,3.2852381261,5.82e-08,7781,2021-01-08 06:08:25.336946
A030000138,A030138005,-0.0122719746,1.4005998629,4.441e-07,7781,2021-01-08 06:08:25.336946
A030000139,A030139001,-0.4337275038,2.1136451338,0.000281667,7782,2021-01-08 06:08:25.336946
A030000139,A030139002,-0.3605411042,1.323468689,8.6164e-05,7782,2021-01-08 06:08:25.336946
A030000139,A030139003,-0.2666164585,5.1915781485,1.48421e-05,7782,2021-01-08 06:08:25.336946
A030000139,A030139004,-0.1689813923,3.1655388208,2.03581e-05,7782,2021-01-08 06:08:25.336946
A030000139,A030139005,-0.3566647721,4.2473634009,1.88033e-05,7782,2021-01-08 06:08:25.336946
A030000140,A030140001,-1.1472877093,1.732632655,1.2239e-06,7782,2021-01-08 06:08:25.336946
A030000140,A030140002,-1.1226689631,2.6873656426,4e-10,7782,2021-01-08 06:08:25.336946
A030000140,A030140003,-1.2601586645,2.3805363806,0.0,7782,2021-01-08 06:08:25.336946
A030000140,A030140004,-1.2786131266,4.198560331,3.4e-09,7782,2021-01-08 06:08:25.336946
A030000140,A030140005,-1.0456990074,1.9135860724,2.085568686e-130,7782,2021-01-08 06:08:25.336946
A030000141,A030141001,-0.3437998656,3.1092228633,2.357e-06,7788,2021-01-08 06:08:25.336946
A030000141,A030141002,-0.2177143954,5.3052995604,9.865e-07,7788,2021-01-08 06:08:25.336946
A030000141,A030141003,-0.8092216199,1.4632896416,0.0,7788,2021-01-08 06:08:25.336946
A030000141,A030141004,0.5018683503,1.419143188,3.0364e-06,7788,2021-01-08 06:08:25.336946
A030000141,A030141005,-0.2958988629,3.0428947924,4.079e-07,7788,2021-01-08 06:08:25.336946
A030000142,A030142001,-1.5347610369,2.8262841464,2.746e-07,7788,2021-01-08 06:08:25.336946
A030000142,A030142002,-1.3070140592,2.1757011538,1.937e-06,7788,2021-01-08 06:08:25.336946
A030000142,A030142003,-0.1442412944,1.4085621232,0.3,7788,2021-01-08 06:08:25.336946
A030000142,A030142004,-1.3905881562,1.9370067407,1.1157e-06,7788,2021-01-08 06:08:25.336946
A030000142,A030142005,1.3144957044,0.6996221116,1.0064e-06,7788,2021-01-08 06:08:25.336946
A030000143,A030143001,-0.3286498503,3.0169640917,3.8109e-06,7789,2021-01-08 06:08:25.336946
A030000143,A030143002,-0.3852284953,6.3075691655,7.16707e-05,7789,2021-01-08 06:08:25.336946
A030000143,A030143003,-0.9914013566,0.9491560605,0.0190181403,7789,2021-01-08 06:08:25.336946
A030000143,A030143004,-0.163529975,2.0017118747,7.16841e-05,7789,2021-01-08 06:08:25.336946
A030000143,A030143005,-0.1611039404,3.8263241989,1.961e-06,7789,2021-01-08 06:08:25.336946
A030000144,A030144001,-1.2830969399,1.3139146844,0.0134800097,7789,2021-01-08 06:08:25.336946
A030000144,A030144002,-1.3996049196,1.5646522262,0.0091275203,7789,2021-01-08 06:08:25.336946
A030000144,A030144003,-1.3877389296,1.1266820953,0.0640260906,7789,2021-01-08 06:08:25.336946
A030000144,A030144004,-1.1155539265,2.4034495298,0.0068604538,7789,2021-01-08 06:08:25.336946
A030000144,A030144005,0.4939982942,6.7953357178,0.2998989639,7789,2021-01-08 06:08:25.336946
A030000145,A030145001,-1.8491286426,1.6468359457,8.4e-09,7817,2021-01-08 06:08:25.336946
A030000145,A030145002,-0.1829398274,2.1411100339,0.0,7817,2021-01-08 06:08:25.336946
A030000145,A030145003,-0.0153474808,3.0916606267,4.644e-07,7817,2021-01-08 06:08:25.336946
A030000145,A030145004,-0.1579456396,2.5980739789,2.174031529e-38,7817,2021-01-08 06:08:25.336946
A030000145,A030145005,-0.2959652532,3.7591973278,1e-10,7817,2021-01-08 06:08:25.336946
A030000146,A030146001,-0.5027411922,1.6776512828,7.15e-08,7817,2021-01-08 06:08:25.336946
A030000146,A030146002,-0.5591768475,2.4878523727,2e-10,7817,2021-01-08 06:08:25.336946
A030000146,A030146003,-0.5550541939,1.9300931427,0.0,7817,2021-01-08 06:08:25.336946
A030000146,A030146004,-1.0682067142,2.5937952296,0.0,7817,2021-01-08 06:08:25.336946
A030000146,A030146005,0.0555742757,1.5246337545,0.0004120551,7817,2021-01-08 06:08:25.336946
A030000147,A030147001,-0.3897773395,3.4828865529,1.255818506e-17,7818,2021-01-08 06:08:25.336946
A030000147,A030147002,0.6009862239,2.0317064822,2.464444143e-67,7818,2021-01-08 06:08:25.336946
A030000147,A030147003,0.1807604993,1.189530973,2.375e-07,7818,2021-01-08 06:08:25.336946
A030000147,A030147004,-0.0547024699,3.2844047892,3e-10,7818,2021-01-08 06:08:25.336946
A030000147,A030147005,0.4933348745,3.1264637173,2.3695e-06,7818,2021-01-08 06:08:25.336946
A030000148,A030148001,-0.6044376155,1.0877042982,2e-10,7818,2021-01-08 06:08:25.336946
A030000148,A030148002,-4.6430431842,0.3080274459,0.0209543297,7818,2021-01-08 06:08:25.336946
A030000148,A030148003,-0.6254242183,2.0038391165,1e-10,7818,2021-01-08 06:08:25.336946
A030000148,A030148004,-0.628311599,1.8061733611,0.0,7818,2021-01-08 06:08:25.336946
A030000148,A030148005,0.9340938292,1.1376988608,1e-10,7818,2021-01-08 06:08:25.336946
A030000149,A030149001,-0.7469290857,16.5468333648,1.34311e-05,7823,2021-01-08 06:08:25.336946
A030000149,A030149002,-0.5713477291,3.2883258948,4.002e-07,7823,2021-01-08 06:08:25.336946
A030000149,A030149003,-1.159443922,1.436723292,0.0009144082,7823,2021-01-08 06:08:25.336946
A030000149,A030149004,-0.7621558338,3.1998689018,1.6486e-06,7823,2021-01-08 06:08:25.336946
A030000149,A030149005,0.0684263432,2.0130609686,4.04e-08,7823,2021-01-08 06:08:25.336946
A030000150,A030150001,-1.8593201181,2.2088991929,0.0130627671,7823,2021-01-08 06:08:25.336946
A030000150,A030150002,-1.57526888,1.7004946876,0.0169780421,7823,2021-01-08 06:08:25.336946
A030000150,A030150003,-0.3538895518,1.5908335952,0.0112760965,7823,2021-01-08 06:08:25.336946
A030000150,A030150004,-0.2075362978,5.9756554783,0.2740810803,7823,2021-01-08 06:08:25.336946
A030000150,A030150005,0.100922237,1.7652706214,0.0104080545,7823,2021-01-08 06:08:25.336946
A030000151,A030151001,-2.2899178195,2.2691837532,1.19781e-05,1707,2021-01-08 06:08:25.336946
A030000151,A030151002,-0.0269415909,1.5950598284,1.524e-07,1707,2021-01-08 06:08:25.336946
A030000151,A030151003,-0.0547814925,30.6255446615,0.2999999328,1707,2021-01-08 06:08:25.336946
A030000151,A030151004,-0.2128620709,1.2811494943,4e-10,1707,2021-01-08 06:08:25.336946
A030000151,A030151005,-1.419445289,1.9788304277,0.0,1707,2021-01-08 06:08:25.336946
A030000152,A030152001,-1.3009302221,1.6459629006,8.879e-07,1707,2021-01-08 06:08:25.336946
A030000152,A030152002,-1.4061356854,2.1541838124,3.4867e-06,1707,2021-01-08 06:08:25.336946
A030000152,A030152003,-1.5887844363,1.2795367226,0.0004400571,1707,2021-01-08 06:08:25.336946
A030000152,A030152004,-0.6763316665,1.5366323217,0.0,1707,2021-01-08 06:08:25.336946
A030000152,A030152005,-1.277230726,1.3784759233,1.481e-07,1707,2021-01-08 06:08:25.336946
A030000153,A030153001,-1.4432369372,3.4454070621,0.0067527408,1720,2021-01-08 06:08:25.336946
A030000153,A030153002,-1.0829223255,2.3626421564,0.0001286026,1720,2021-01-08 06:08:25.336946
A030000153,A030153003,-1.2369280761,3.1273565231,1.61682e-05,1720,2021-01-08 06:08:25.336946
A030000153,A030153004,-0.1114680322,2.4947539805,0.0,1720,2021-01-08 06:08:25.336946
A030000153,A030153005,0.2345848819,1.8348000861,1e-10,1720,2021-01-08 06:08:25.336946
A030000154,A030154001,-2.0858184963,2.5447896629,0.0151281128,1720,2021-01-08 06:08:25.336946
A030000154,A030154002,-1.2955464488,0.7076559971,0.0139501721,1720,2021-01-08 06:08:25.336946
A030000154,A030154003,-2.1957995707,1.5254233377,0.0486330287,1720,2021-01-08 06:08:25.336946
A030000154,A030154004,0.4246143673,0.8069647318,0.0041543025,1720,2021-01-08 06:08:25.336946
A030000154,A030154005,-0.6408272387,2.8503027254,0.0010921999,1720,2021-01-08 06:08:25.336946
A030000155,A030155001,-0.6495888433,1.7540299007,0.0194141781,1721,2021-01-08 06:08:25.336946
A030000155,A030155002,-0.9676624716,1.4410132569,0.0208524175,1721,2021-01-08 06:08:25.336946
A030000155,A030155003,0.8049803545,6.058800349,0.2980438845,1721,2021-01-08 06:08:25.336946
A030000155,A030155004,-0.2600486991,3.0593372659,0.0128578332,1721,2021-01-08 06:08:25.336946
A030000155,A030155005,-0.1755201682,2.088107301,0.0199803606,1721,2021-01-08 06:08:25.336946
A030000156,A030156001,-0.8496450529,1.9249509118,0.000292275,1721,2021-01-08 06:08:25.336946
A030000156,A030156002,-0.821954171,13.3185282678,0.1247900292,1721,2021-01-08 06:08:25.336946
A030000156,A030156003,-0.180759869,1.5615457861,0.2994418818,1721,2021-01-08 06:08:25.336946
A030000156,A030156004,-1.3101383066,0.9858729867,0.2999997835,1721,2021-01-08 06:08:25.336946
A030000156,A030156005,1.6139128126,0.5331585702,9.55625e-05,1721,2021-01-08 06:08:25.336946
A030000157,A030157001,-1.2615899359,1.1527151249,0.0,7829,2021-01-08 06:08:25.336946
A030000157,A030157002,-0.6144078284,1.308529079,7.602181154e-24,7829,2021-01-08 06:08:25.336946
A030000157,A030157003,-1.3783045996,2.2097060974,1e-10,1707,2021-01-08 06:08:25.336946
A030000157,A030157004,-1.5953688136,119.7279400132,0.0,1707,2021-01-08 06:08:25.336946
A030000157,A030157005,0.324080633,1.6104406806,2.46038196e-29,1707,2021-01-08 06:08:25.336946
A030000157,A030157006,-1.4750388065,4.3562032042,0.0900895316,1707,2021-01-08 06:08:25.336946
A030000157,A030157007,-0.4070518383,1.7759081565,4.23629028e-30,1707,2021-01-08 06:08:25.336946
A030000157,A030157008,-0.944697993,1.12733244,9.6e-08,1707,2021-01-08 06:08:25.336946
A030000158,A030158001,0.5918076284,1.7727969792,3.721e-07,1720,2021-01-08 06:08:25.336946
A030000158,A030158002,-0.840962117,2.4738007722,6.52696697e-63,1720,2021-01-08 06:08:25.336946
A030000158,A030158003,-0.9531455672,2.3572011588,5.768277555e-55,1720,2021-01-08 06:08:25.336946
A030000158,A030158004,-0.1018273689,1.2771128465,1.174776467e-67,1720,2021-01-08 06:08:25.336946
A030000158,A030158005,0.6058937078,1.3534029335,3.198820828e-24,1720,2021-01-08 06:08:25.336946
A030000158,A030158006,0.0612892138,1.3965686024,5.676246143e-37,1720,2021-01-08 06:08:25.336946
A030000159,A030159001,-1.3752061722,2.0395130158,5.30846e-05,1721,2021-01-08 06:08:25.336946
A030000159,A030159002,-0.218880986,0.7419225132,0.0,1721,2021-01-08 06:08:25.336946
A030000159,A030159003,-1.2211072692,2.0584281907,2.271e-07,1721,2021-01-08 06:08:25.336946
A030000159,A030159004,-1.6799174839,0.631113208,0.0002022089,1721,2021-01-08 06:08:25.336946
A030000159,A030159005,-0.2627315542,1.8163959262,0.1214732469,1721,2021-01-08 06:08:25.336946
A030000159,A030159006,-0.9631435568,2.3226086286,5.32e-08,1721,2021-01-08 06:08:25.336946
A030000159,A030159007,-1.0676526535,0.283653088,0.0692555826,1721,2021-01-08 06:08:25.336946
A030000160,A030160001,-2.3634845341,1.7908987901,2.072e-07,1726,2021-01-08 06:08:25.336946
A030000160,A030160002,-0.3902902965,1.9610601319,2.142e-07,1726,2021-01-08 06:08:25.336946
A030000160,A030160003,0.6498642346,3.9422738694,0.0155237576,1726,2021-01-08 06:08:25.336946
A030000160,A030160004,0.6732525125,34.8783460183,6.71e-08,1726,2021-01-08 06:08:25.336946
A030000160,A030160005,0.8220839188,2.5759900056,2e-10,1726,2021-01-08 06:08:25.336946
